kit_id_anonymized,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,cluster
038d2d72f548b0c65a17e4c9d41878d8,1.4203469719531248,-0.6745992989421307,-0.5451238141502246,0.5281309315968077,-0.1782485726527365,0.1952744827687121,-0.1897883183065547,-0.2647245219685015,0.2962771336844464,-0.1387193559939048,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.5978968864722701,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.052242370072564,-0.477777871951615,0.7134438766795279,-0.3673269578095854,1.4928196260780595,0.5281752103296178,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
87562a1430044b94a2ba5e3a0b46a757,0.1175915167477473,0.5474207425841875,-0.8090582439446442,0.6471021991972651,0.0018216582934996,0.6670167025774691,-0.1253726521754898,-0.2647245219685015,-0.258451225886723,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.8445812311035428,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.0387106869100482,0.7444018580939963,-0.3673269578095854,0.3247729371202855,0.8211896408439575,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95fef22746acee99c7d80e97a9ee71eb,0.1175915167477473,-0.0165885073510362,-0.5103731672434396,0.547377680583307,-0.8804829462509579,0.9604179668089756,-0.139425604511012,-0.2647245219685015,-0.1229214297206595,-0.2573159833528389,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.1036670737547377,0.6418797965747766,-0.163486944360324,-0.1065754656495495,-0.0506517141421767,-0.1586175872752796,-0.3748683698240736,-0.477777871951615,1.253960155855616,-0.3673269578095854,-0.2436330190679868,0.8558301976607207,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aa4cbc321dac58c68840b9c118b8c412,-1.1851639384576302,-1.4266116321890956,0.5031810204403872,0.2898766672631208,1.2239180281964754,-1.9008001823649712,-0.1324084458183801,0.6033144954318361,1.1932380653660573,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.1266119783013624,-0.1056166192480263,-0.0794867690502336,-0.0719782758438257,-0.0506517141421767,-0.1085774227056233,-0.2527651850225684,0.262385355267839,-0.95834898232352,-0.3673269578095854,-0.2436330190679868,-0.5270548803847516,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
564e697c903a633d4708c1113c984e7f,-1.1851639384576302,0.3594176592724462,-0.6254070851762383,0.4089304333551324,-0.9098691650434728,0.9684165146866394,-0.1897883183065547,-0.2647245219685015,-0.3242480382337614,0.1124817827664986,-0.0352319122694831,-0.184226427446169,-0.1614701217856049,-0.0451870001336625,0.7057483296207967,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.3942220217391118,1.2513869019310138,-0.1247964978896086,-0.2436330190679868,0.7414526103113918,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
be617eff40635a469d49074bb9356d4d,-1.1851639384576302,-0.4865962156303894,-0.6763233978639807,0.646202408488744,-1.1746523380351803,-1.0869412864049353,-0.1897883183065547,-0.2647245219685015,-0.3765742753154676,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,0.7928992357470748,0.7453344274620183,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.1068196622480241,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fa23799dad7a8db6b26b7b0cefc7e917,-2.487919393663008,-0.862602382253872,-0.2749125930163887,-0.6155678489479451,-1.1746523380351803,-1.0869412864049353,-0.1779310141319042,-0.236791052318933,-0.3686201779104537,1.8285207146498872,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.1357696970573929,0.0727884790877138,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,-0.9652446025407369,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
fde2bd209fc572fe8700596e0d540360,0.1175915167477473,0.3594176592724462,1.5735187056510438,-2.2116962359434327,-0.4608479153850255,1.0346028783639474,0.3907029926545461,2.2869219338961613,-0.1085038283299681,3.0545461849831903,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,-1.6804980361516648,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,2.741636355566444,0.5464766703069313,-0.3673269578095854,-0.2436330190679868,-1.4582370488365048,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5ab043e9dbc8ff6ded16976f1a675274,0.1175915167477473,-0.2045915906627775,-0.9375033397158348,0.6402273322838629,-1.1746523380351803,-1.0869412864049353,-0.1897883183065547,-0.2647245219685015,-0.4193983112485498,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.922197800994636,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.1017429332310826,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bdfe2fee559173549f8b562b411722a8,0.1175915167477473,-0.5805977572862601,-0.6595184948323576,0.5871452541604865,-1.1746523380351803,-1.0869412864049353,0.3393675686881285,-0.2647245219685015,-0.4354770257865704,-0.2642675406664024,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.1570268144868219,0.8052353539537459,-0.1489680070194556,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.0566416965190956,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60f77d8c07b577d87bd8fad8163dbfc3,0.1175915167477473,-0.862602382253872,1.881615982312281,-0.0412493779360984,-1.1746523380351803,-1.0869412864049353,-0.1642361751619837,-0.0654933333130304,0.8641299313215463,-0.2653697524581059,-0.1296220678948875,0.5784627318729202,-0.0931191688927763,1.4071409414690952,-1.1318042387166551,-0.163486944360324,-0.1059706403612616,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,-0.4772743831200157,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5f6cf1d554944521d93273ede58232a2,-1.1851639384576302,-0.5805977572862601,-0.923727517235852,0.6430013034041423,-0.1472933601675433,-0.3220831197679734,-0.1735261327590273,-0.2647245219685015,-0.4764608289364575,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.9183606740625944,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,0.2856383097883027,-0.477777871951615,0.3360533363475328,4.86767067541746,-0.2436330190679868,0.4152857269994164,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f32c891d176f60160486a9036a9e9f7f,-1.1851639384576302,-0.2985931323186481,-0.9893541654623644,0.6460343161711785,-1.1746523380351803,-1.0869412864049353,-0.1897883183065547,-0.2496782140715835,-0.5525603457359725,-0.2653697524581059,-0.0218010932973,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.9526705869451676,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.1066768424551295,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ebd5f1823fb1835abde403421ccb1421,0.1175915167477473,1.205431534175282,-0.771869976814391,0.6436075438656972,1.2347002345256772,-2.49348401238139,-0.1515804182339548,-0.2647245219685015,-0.0988679283272807,-0.2628369037820262,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.7982280261841841,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3657093979361459,-0.477777871951615,-0.8470379182118031,-0.3673269578095854,4.956467383927516,-0.4676431199075684,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
beb57e6c0ca13e4cf6478158b9af61c4,-1.1851639384576302,0.4534192009283169,-0.6249718147004322,0.5751859066556034,-1.1746523380351803,-1.0869412864049353,-0.0791212029807174,-0.1953187271609576,-0.2103926646083415,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.7494129353271327,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.0464804258641488,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cbc2d9a4a5bcced5d07cba10b1bd6130,0.1175915167477473,-0.4865962156303894,1.0597569145538308,0.7404339606915059,1.815962566657912,-0.0744539961327843,-0.0909267652895259,0.6388566818205786,-0.4692645499935933,-0.2653697524581059,0.0162585745103676,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,-0.5325441444953221,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,0.708913261703563,1.325377710841681,-0.924787889600962,-0.3673269578095854,-0.2436330190679868,0.5988184650712433,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1dc1cb016050c2e3f8b4097113cb2d61,-1.1851639384576302,-0.862602382253872,0.0688014391143283,-1.803659199720204,0.5709444175006491,-1.9371470554771328,-0.1897883183065547,-0.2647245219685015,-0.2519894501891706,-0.1212272257290663,-0.1296220678948875,-0.184226427446169,-0.1031073473540191,-0.2194343930719601,-0.4033090305522363,4.590912323206339,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.2432001148769877,1.8491518928743624,-1.1852050966805383,-0.2972407190000213,-0.1197628163905636,-2.320617447786144,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5ffb1b6f2f129478e51fa08804e89fae,0.1175915167477473,0.4534192009283169,0.1077486177435436,0.2023978846382809,-1.1746523380351803,-1.0869412864049353,0.0476192253916994,-0.2647245219685015,-0.2425044000747934,-0.1222830867024229,-0.1243864533200487,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.3582376143840391,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,-0.270259261405037,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28ef9304ec2b7ad82c4256cf82a0381b,1.4203469719531248,-0.1105900490069069,0.990255897194988,-2.0922192168502614,-1.1746523380351803,-1.0869412864049353,-0.1897883183065547,-0.2647245219685015,-0.4565040158201917,3.240383522786592,-0.1296220678948875,-0.184226427446169,-0.1258891987343405,-0.2194343930719601,-1.0752891664923407,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,-2.2198828013326013,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
69351a58f05fae1876b93ab45be728f0,-1.1851639384576302,1.0174284508635407,-0.1050234568786854,0.6692878339350902,-1.1491148923351164,1.0299661781802791,-0.1897883183065547,-0.2647245219685015,0.0699172970713259,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,-0.0402743253297007,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.4747076882857953,1.353504602655395,-0.3531484443180756,-0.2436330190679868,0.9877072657121336,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
db0557744107082df14c4cfabfb943e1,-1.1851639384576302,-0.2985931323186481,-1.0142687403496338,0.6409137907244983,-0.928787622219228,0.9871718491173532,-0.1897883183065547,-0.2647245219685015,-0.5485129676510928,-0.2446179533238692,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.9670205247167148,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.3299372037840305,1.2702560733899015,-0.2781882388736631,-0.2220617697757524,0.9461881739467196,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5d175e94f1ff3b58cee79e05725b2e3f,-1.1851639384576302,-1.332610090533225,1.7568379048122198,-0.5582827177584666,1.0068531915241616,-0.5341288647823217,-0.0169110585082014,0.3168471280902466,0.2596844749201163,-0.1353727022493604,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.0263153678698928,-0.7254441218170321,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,0.9907978928421248,-0.1749994865996705,-0.477777871951615,-0.4200845985177956,1.2806608009631877,-0.2436330190679868,-0.6916580890192586,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d4a4cd2b37b8e672aaf64657e0ec97b6,-1.1851639384576302,0.0774130343048343,-0.0749991561435734,0.4763058414888025,1.1122372359506305,0.22873431305015,-0.1549699888073846,0.8655451986017983,0.2027916089471555,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.3967449638839285,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3662135042157351,0.374652374463393,0.1338848539769169,-0.2591635761850319,0.1323508617018013,0.4977552527768686,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
be141adadbf13f1983d143e1cc11b7ed,-1.1851639384576302,-1.5206131738449664,-0.0053319801807649,0.5247062469058861,-1.1645041045433884,1.0346028783639474,-0.1654879736192716,-0.2053439139070465,4.764857179295329,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,-1.0195032221960771,-0.163486944360324,-0.1025218050843313,0.069081662325118,-0.1586175872752796,-0.3749960213242777,-0.477777871951615,1.3577599706411283,-0.3673269578095854,-0.2436330190679868,0.86674984846258,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dd7230f6f32ea7106c819047fc5f73bf,-1.1851639384576302,-0.4865962156303894,1.739614822049401,-0.0759881042395563,0.3674553614650503,0.3891569115745683,0.0523678724258631,0.9161130993070856,-0.2628687223780445,-0.2653697524581059,-0.1296220678948875,0.1180186191323426,-0.1614701217856049,1.889818954487584,-0.6111605471410579,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3734718012707394,-0.1099680450946391,0.6128291977031861,-0.1124482815140445,-0.2436330190679868,0.0937668266796074,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0b5ba525fa228d4f465e054e6d2d24a6,0.1175915167477473,-0.2985931323186481,-0.5157452902178268,0.6157423229355201,1.3318947559838965,-0.5735829122065464,0.2073836603702619,-0.2647245219685015,-0.4745217302813678,-0.2567910282741525,-0.1296220678948875,0.2261705111661658,-0.1614701217856049,-0.2194343930719601,0.6957411597045702,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3269047919787313,1.3073539692291998,-0.9395287187068996,0.7622688836929624,-0.2436330190679868,0.2898013197464113,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4c1cdddd9560f9334498e8e397bf68d4,-1.1851639384576302,2.239448492389859,2.14547522309814,-0.653834259242646,0.2977425763507891,0.1620322944670681,-0.1897883183065547,0.4541203374501731,-0.0627895465784996,-0.2653697524581059,-0.1296220678948875,2.4174088435230736,-0.1614701217856049,-0.2194343930719601,-1.3548028453660927,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,5.812770926836595,-1.0614638142833068,-0.3673269578095854,-0.2436330190679868,-0.4896073354455504,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7c769f74eb6adc53bfc7e4c65c6ced1d,-1.1851639384576302,-0.5805977572862601,-0.6257234021691881,0.5432459643619513,-1.1746523380351803,-1.0869412864049353,-0.1897883183065547,-0.1319733685830409,-0.5163543383047021,-0.2139791826191537,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.8011439975396448,-0.163486944360324,-0.0224642384898307,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.0193426243898914,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
f594cbfdd0e43ce489842d2c7c3393b3,-1.1851639384576302,-0.3925946739745188,-0.8537713926343952,0.6214305360747605,-1.022715487222965,1.0270296061721764,-0.1897883183065547,-0.0099263618433859,-0.4780656200546409,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.8944333828328459,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,1.3024095681121506,-0.3673269578095854,-0.2436330190679868,0.9458505112260984,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c96baf0670d542dfa2b8c21db3e8df50,-1.1851639384576302,-0.3925946739745188,-0.6658613658508744,0.2521837334980247,-0.2981853231248444,0.6627119056214958,-0.1524744729474009,-0.2647245219685015,-0.4058235582888582,-0.1325189186124142,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.7340038021618343,0.5486686455992996,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,0.5538638724865005,0.8285907330691432,0.6041640331512295,-0.2436330190679868,0.4838953762089469,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
babdf387e5c64fac634769448364cb89,0.1175915167477473,-0.3925946739745188,-0.3386514139455103,0.5356071576415841,-1.1746523380351803,-1.0869412864049353,0.0302579384304145,-0.1630330874831454,0.6162960256869005,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.4308545770606846,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.0128523052035995,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fa28680601af0ac2f1f2106ec500a4d5,0.1175915167477473,-0.2045915906627775,0.2121309673561961,-3.809431999609725,1.8182876956670968,-0.8397182350865315,-0.1616441850029241,-0.0412283361175099,-0.5224243440911273,3.129139482593026,-0.1296220678948875,2.0566806773076185,-0.1614701217856049,-0.2194343930719601,-2.040131502649972,5.094562966506837,-0.1234968610756049,-0.0506517141421767,-0.1189368411748964,-0.2406290825505387,0.4644724058764774,-0.8569589872797563,-0.0763611229428237,0.4746236586709222,-3.578330449967704,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
4febc10ef252f55d8733ac3efda4873a,-1.1851639384576302,1.205431534175282,-0.3030852613686489,-0.8858330108088078,-1.0658690212773556,0.9547191473071546,-0.1897883183065547,-0.2647245219685015,-0.5125900303988448,2.28672839191644,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,-0.0555759495521546,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,1.3098577164193768,-0.0590823502943005,-0.2436330190679868,-0.3642171798175944,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
9d37627c1a07bd4a7c2e6c6443200b49,0.1175915167477473,-0.2045915906627775,-1.0093694850197166,0.6657400743525196,-0.2962319810302308,0.5836233193735805,-0.1897883183065547,-0.2495573396761027,-0.4798674720221513,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.959383685899574,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,0.9317156778612308,0.2118276858941944,-0.2436330190679868,0.8030963663969953,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32e37533a5be6cf3157abfdf50e577e6,-1.1851639384576302,-0.0165885073510362,-0.053685415621761,-3.430600444775699,0.1060616844863784,0.2580931591373751,-0.1129568533972543,-0.0997908117579817,0.0057816906170173,6.215354240907221,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,-2.008238539719997,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1225524426667656,-0.3044744518911461,-0.2633222750533898,0.7552686390210277,-0.3673269578095854,0.0184933864775755,-2.809806507549549,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3892e11bc0713fcf99775c1981c16564,0.1175915167477473,-0.862602382253872,-0.1947924030676739,-3.084480336092326,0.5581261689231238,0.3070880274164084,0.283875982126674,0.3966063496079272,-0.5390363679179322,5.914645464853785,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,-1.6617612509529631,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1145183235616193,-0.257726488714187,-0.4451238157861604,0.5304210932848235,0.5780433703867497,-0.2436330190679868,-2.495791461268641,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
baed6550b713d264ad8c5bfe194b2d39,0.1175915167477473,0.0774130343048343,-1.059876906439902,0.6670432131936722,-1.0726254070398664,1.0083618670820087,-0.1897883183065547,-0.2346496721359696,-0.5524272824531701,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.9850797971267632,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1548387777538605,-0.3775509402701056,-0.477777871951615,1.330498826124783,-0.328603832340449,-0.2436330190679868,0.9770103132694918,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed2bd6ea4d940b90eae7093eb60dd5c6,-1.1851639384576302,-1.1446070072214838,-0.9484919238644182,0.6588665305120912,0.33893542972588,-0.1646240065725492,-0.1659852908378294,-0.2284723888979395,-0.43111285161387,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.9294165727628348,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3304427974110249,-0.0715665873927941,0.0396453204622333,3.884812887524216,-0.2436330190679868,0.4928285599852795,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2a761f8ebc7aa774f7733d7877841922,0.1175915167477473,0.0774130343048343,1.844410652682548,-0.995905103309499,1.6798384054635946,-0.1579648463337154,-0.0054615886299954,0.2858865464232699,-0.2778594193108383,-0.2546574107000717,-0.1296220678948875,-0.116640535475565,-0.0692245873828061,0.5011138912046779,-0.9690257042675025,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,0.2650410539160392,-0.1956622812372331,-0.4476065609679945,-0.2427061363445408,-0.2436330190679868,-0.9104403788471122,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3ece0783a1382727c065edfedebc004a,-1.1851639384576302,-0.2045915906627775,-0.1638455231727792,0.5880487938974595,-1.1746523380351803,-1.0869412864049353,0.6141423083768875,-0.2647245219685015,6.110968093209331,-0.2322243488246907,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,-1.5154451640257165,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.0574093898912575,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f62d6658f6fe0f533e0d73aefaa82bde,0.1175915167477473,-1.8026177988125784,0.3837174732700624,0.4181686205175815,-1.1746523380351803,-1.0869412864049353,0.0269738477849682,-0.2647245219685015,1.23988894146081,-0.2653697524581059,-0.1296220678948875,-0.1766512025848424,-0.1614701217856049,0.5767768493608394,-0.1576601183662876,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,-0.0869294563474162,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4f682cbf5f36c6a66b31dbcdccb3d0ed,-2.487919393663008,-0.4865962156303894,-1.0224821059463916,0.637845015514989,-1.1746523380351803,-1.0869412864049353,-0.1897883183065547,-0.2647245219685015,-0.5561886338633705,-0.2181048211454849,-0.1296220678948875,-0.184226427446169,-0.1439277232316204,-0.2194343930719601,0.967393420897812,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.0997187955877488,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ee3f6c4ad17efd04f40d12c7508b1d34,1.4203469719531248,-0.5805977572862601,-1.0548129678215128,0.6661770155521803,-1.1746523380351803,-1.0869412864049353,-0.1897883183065547,-0.2647245219685015,-0.5526189935022151,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.983329472442508,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,0.123791105590975,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
fae12d6191fa29f6676095939b3b1e79,0.1175915167477473,0.0774130343048343,0.066219199531344,0.1459761282813868,-1.1746523380351803,-1.0869412864049353,-0.10407779246253,0.3000987658678577,-0.42931874366828,-0.2653697524581059,-0.1296220678948875,-0.184226427446169,-0.1614701217856049,-0.2194343930719601,0.3356529834573964,-0.163486944360324,-0.1234968610756049,-0.0506517141421767,-0.1586175872752796,-0.3832015812849587,-0.477777871951615,-1.3289633583787452,-0.3673269578095854,-0.2436330190679868,-0.3181980588131536,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
